id	comentario	supermercado	fecha
158	Ayer en montería las cajeras no tenían guantes ni tapabocas	Olimpica	19/03/2020
158	Muy bien!!! Todos debemos cuidarnos	Olimpica	19/03/2020
158	Muchas gracias por el esfuerzo 	Olimpica	19/03/2020
158	Gracias por todas las medidas que están tomando y felicitaciones a sus equipos por seguir trabajando ante estas circunstancias 	Olimpica	19/03/2020
158	Muy bueno !! Y pedí por la App y me llegó perfecto el pedido. Entiendo que hay muchos y se puede demorar. Normal que pase en muchos temas estos días.	Olimpica	19/03/2020
158	Que horarios se esta manejando normalmente la tiendas olímpica??	Olimpica	19/03/2020
158	Solo así lo pueden hacer porq bien sucios si están eso daba ere Ascó	Olimpica	19/03/2020
158	Seria buena idea dar en la entrada guantes de plástico y ademas enmarcar el el piso la distancia que se debe mantener una persona de la otra.	Olimpica	19/03/2020
158	En la olimpica de Manuela Beltrán en Soledad Atlántico habian mas de 50 personas y no habia medida de un metro entre una y otra en las cajas. Aprendan de almacenes exito	Olimpica	19/03/2020
158	Donde están aplicando esas medidas? En la Olímpica que yo compro no e visto nada de eso que muestran aquí.	Olimpica	19/03/2020
158	Súper el trato en las tiendas! Están mega pendientes de q no haya tanta gente y se ven los empleados limpiando y manteniendo todo aseado. Gracias por estas medidas 	Olimpica	19/03/2020
158	Por fin lavaron los carritos	Olimpica	19/03/2020
158	Ayer en Olímpica Cota el servicio fue hasta las 7 pm  dejaron mucha gente por fuera  adicional solo podía entrar una sola persona a mercar  por consiguiente era más demorado recorrer los pasillos 	Olimpica	19/03/2020
158	 En las olímpicas de Barranquilla quitaron los lavamanos que estaban dentro de las tiendas  y no hay ni para los empleados . En estos momentos son muy necesarios tanto para el cliente que compra como para los mismos trabajadores. Adicionalmente el personal de caja está usando guantes que no se cambian y se ven realmente sucios. Por favor tomar medidas . Gracias	Olimpica	19/03/2020
158	Hola srs super almacenes sao y olímpica hoy estuve preguntando por alcohol para una necesidad vital y ninguna tienda lo tiene ya que personas sin sentido común se lo llevan pensando que si ellos están desinfectados no podrán contagiarse de nada... abastezcan de alcohol en todas las tiendas y droguerías ya que los demás establecimientos se aprovechan e icrementan su precio... Ojala sea atendida la petición gracias	Olimpica	19/03/2020
158	Deberian de lavar tambien esos carros que estan afuera de sao macarena coordialidad fui hacer compras y dan es asco de lo sucios que estan porfavor mas higiene alli se depositan nuestros alimentos.	Olimpica	19/03/2020
159	es para todas las olímpicas.. Gracias	Olimpica	19/03/2020
159	 felicitarlos de corazón  En Bogotá completamente organizado el ingreso a los almacenes generan tranquilidad. Orden y Organización. No se vive ese caos que se siente a ingresar a cualquier otro supermercado. MUCHAS GRACIAS 	Olimpica	19/03/2020
159	en Olímpica Tanganazo aplica este horario especial?	Olimpica	19/03/2020
159	Buenas tardes estoy viendo mucha aglomeración fuera de las supertiendas olimpica y creo q esto no es lo que quiere el gobierno los que hagan la fila fuera deben mantener una distancia prudente por que si no la medida de dejar entrar cierta cantidad depersona no esta sirviendo para nada.	Olimpica	19/03/2020
159	domicilios bogotá???	Olimpica	19/03/2020
159	Que horario van a manejar en barranquilla este fin de semana?	Olimpica	19/03/2020
159	Buenas tardes. El wester unión ubicado en la olimpica del centro de santa Marta prestará sus servicios?	Olimpica	19/03/2020
159	Hola buenos días olímpica de villa Carolina los Domingos abren a las 7:00am? Para público general?	Olimpica	19/03/2020
159	Buen día estos horarios siguen vigentes ?? en Olimpica Prado Verde no nos están dejando ingresar ayer preguntamos y confirmaron que si se podía pero hoy no hay nadie en la tienda que nos colabore.	Olimpica	19/03/2020
159	Buenas tardes por favor me confirman si un adulto mayor a 60 años puede ir a la Olimpica ubicada en la calle 72 con CRA 60 esquina en el horario de 7 am a 8 am. Gracias	Olimpica	19/03/2020
159	Hola buenos días esto aún está vigente y es aparte de pico y cédula?	Olimpica	19/03/2020
159	tengo una duda si el adulto mayor o discapacitado por ejemplo la cedula termina en 1 puede ir el lunes entre 7 a 8 de la mañana pero sino puede ese dia tocaria despues el miercoles pero solo estipula que atienden los que terminan en 1 de 2 a 5pm no se puede ir por la mañana ese miercoles de 7 a 8am?	Olimpica	19/03/2020
159	Buenos días en Popayán está vigente ese horario para las personas mayores de 70 años cualquier día o se realiza con Pico y Cédula.	Olimpica	19/03/2020
159	Buen Día  me pueden confirmar el horario de Villa Magdala en Bogota para adulto mayor.Gracias	Olimpica	19/03/2020
159	Buenas tardes las personas mayores de 60 años ingresan solo de 7 a 8 a.m para hacer compras y para pagar la tarjeta ?	Olimpica	19/03/2020
159	También quisiera saber acerca del extra cupo q están dando	Olimpica	19/03/2020
159	ese horario todavía en valido en las tiendas en valledupar	Olimpica	19/03/2020
159	Que horario maneja en la tienda Sao principal Valledupar?	Olimpica	19/03/2020
159	Estos horarios para embarazadas siguen vigentes?	Olimpica	19/03/2020
159	Buen dia hoy viernes santo tienen servicio?	Olimpica	19/03/2020
159	Se deberia aclarar que el.horarioa cambia en.cada tienda.	Olimpica	19/03/2020
159	Buenas horario de sao 93 por favor	Olimpica	19/03/2020
159	Que bien	Olimpica	19/03/2020
159	Pues todos los supermercados han tomado medidas en las entradas con lavado y de sinfeccion y ustedes una cadena más grande para cuando? Grave	Olimpica	19/03/2020
159	Buenas tardes los días sábados domingos y festivo? Estará abierto? No se supone que es toque de queda 24h¿?	Olimpica	19/03/2020
159	Me parece muy bueno esto!!!	Olimpica	19/03/2020
159	Me parece muy bien 	Olimpica	19/03/2020
159	Todo esto me parece una locura! Solo dejan entrar a 10 personas pero afuera la fila es larga y el tumulto de gente es grande! No se cual es la medida	Olimpica	19/03/2020
159	Laboran el día sábado y domingo que horario? Gracias...	Olimpica	19/03/2020
159	Sao santa Marta cual es el horario? Me dijeron que hasta las 6 p.m. y no fui	Olimpica	19/03/2020
159	Que sea en horario más tardecita nos por en a los mayores a madrugar una hora no más no es justo	Olimpica	19/03/2020
159	qué horario funciona en olímpica miramar	Olimpica	19/03/2020
159	Bien pensado gracias	Olimpica	19/03/2020
159	Están fomentando la salida de sus casas cuando se ha determinado que son el grupo poblacional de mayor riesgo al estar expuestos con otros (sea en el desplazamiento durante contacto genuino con infectados asintomáticos etc). Deberían más bien fomentar una línea telefónica en la cual puedan llamar a realizar sus compras y no tengan que pagar por el domicilio. Eso eso si es apoyar la no propagación del Covid y la no exposición de personas en las calles. A reanalizar la medida planteada.	Olimpica	19/03/2020
159	Pero se supone q hay toque de queda este fin de semana 24 horas como van a estar abiertos?	Olimpica	19/03/2020
159	Su aplicación debería servir para hacer todo tipo de compras no solamente los electrodomésticos así no tendríamos q estar saliendo a comprar nada. La falta de tecnología hace que esta crisis sea más difícil.	Olimpica	19/03/2020
159	Anotado	Olimpica	19/03/2020
159	en Cartagena habrá toque de queda 24 horas. Van a abrir sus puertas para todo público estos días cómo lo vienen haciendo o cierran por el toque de queda definitivamente?	Olimpica	19/03/2020
159	Esas personas mayores pueden ir acompañadas?	Olimpica	19/03/2020
159	Como se puede ir a comprar el fin de semana en los horarios mencionados si la información recibida fue de toque de queda de 24 horas?	Olimpica	19/03/2020
159	En las olímpicas de valledupar también	Olimpica	19/03/2020
160	Buenos días me parece muy mal que en la app no aparezca para mercar porque hay una olímpica y droguería super cerca de donde coloco la dirección. Y la verdad no puedo salir porque tengo un familiar que hipertenso y no me puedo arriesgar. Les agradecería que solucionen el problema de la App.	Olimpica	19/03/2020
160	Hola hice un pedido por la app estoy en Bogotá y lo pedí para mis padres en Cali. Me dieron opciones de fecha lo pedí para el jueves y cuando realice todo el pago me dicen que llegara el domingo 🤷‍♀️mis padres están en zona rural y bajarán por el mercado por favor que llegue lo más pronto posible y en una fecha exacta son personas mayores y están solos. Adicionalmente ninguna línea de atención al cliente funciona 😭	Olimpica	19/03/2020
160	Teléfonos de domicilio bloqueados como vamos a comprar si no hay call Center????	Olimpica	19/03/2020
160	Relice una compra el día 28 de marzo con fecha de entrega el día de hoy de 11 a 12 y no me ha llegado quisiera saber si llegara porque si no me tocará ir al supermercado ya que hoy es mi pico y placa	Olimpica	19/03/2020
160	Buenos días ! Hace 4 días pedí un domicilio por la app a un supermercado olímpica en Manizales y no ha llegado no contestan los teléfonos por favor necesito respuesta! Necesito el mercado 4 días esperando es demasiado . el pedido número 2020996 que realice el viernes 27/03/2020 con fecha de entrega 29/03/2020 9am a nombre de Carolina Murillo. supertiendasolimpica_oficial por favor solución!	Olimpica	19/03/2020
160	Comparto mi experiencia pedí y me llegó el día programado y dos horas antes incluso. Hay que programarse y pedir con antelación lo que se va a necesitar. Seguiré probando. 	Olimpica	19/03/2020
160	La app la descargue en mi celular pero me aparece solamente los ítems de electrodomésticos tecnología y hogar agradezco su ayuda para poder hacer la compra a domicilio muchas gracias	Olimpica	19/03/2020
160	Muy buenas señores olimpica cómo puedo saber si llegará un pedido q realice si no se tiene contacto con los números telefónicos. Y el pedido ya está retrasado.	Olimpica	19/03/2020
160	Buenos días quiero saber si me enviaran un pedido q realice. Gracias supertiendasolimpica_oficial	Olimpica	19/03/2020
160	Buena Tardes! Desde las 7am hice una compra por la app y aún no ha llegado nada son las 5:40 de la tarde quiero saber si va a llegar o que???? El número de pedido es 2063886	Olimpica	19/03/2020
160	La intención es buena pero la realidad no. Desde ayer hice pedido y no ha llegado y llamo a la linea y no contestan. Deseamos evitar las salidas pero el servicio no es robusto.	Olimpica	19/03/2020
160	Tienen cobertura a Soledad	Olimpica	19/03/2020
160	Los domicilios por la App en Riohacha si los están despachando o no? Para saber que espero o lo cancelo lo pedí el jueves en la noche.	Olimpica	19/03/2020
160	Los domicilios son en algunas ciudades específicas?	Olimpica	19/03/2020
160	arnulfotaibel	Olimpica	19/03/2020
160	Señores supertiendasolimpica_oficial el día 2 de abril realice un pedido por la app resido en Valledupar y el código es 2062049 la fecha programada para entrega era el viernes 3 de abril a las 9 a.m. El sábado logré comunicarme vía telefónica y me dijeron que estaba en lista para salir. Que esa misma tarde me llegaría el domingo no pude comunicarme y hoy a los 10 minutos de esperar en la grabación de la contestadora la llamada se cae. El pedido aún no llega. Que hago? Lo cancelo?	Olimpica	19/03/2020
160	Lo peor en domicilio....	Olimpica	19/03/2020
160	Descargue la app y no funciona ya la instale en otro teléfono y tampoco funciona	Olimpica	19/03/2020
160	Realice mi pedido por la aplicación y mi pedido sería entregado el 25 de marzo los contacte y me dijeron que el 27 que disculpara el retraso. De ahí en adelante fue imposible contactarlos y espere hasta el 04 de abril pero jamás llegó el domicilio y tuve que ir al Éxito por q con ustedes todo es caos e imposible... Ni por error les compro nuevamente a ustedes!	Olimpica	19/03/2020
160	Terrible la puntuación de la App lo dice todo 18 es decir si  si se puede comprar si lo traen pero es muy caprichoso a lo que él que empaque quiera pedimos dos bolsas de ponqué llega 1 pedimos Yogurt llaman a decir que lo traen pero en otro sabor y no lo traen; además dicen que NO va a llegar en el pedido y resulta que faltan muchas más cosas 🙄 entonces para que llaman  muy triste cuando mayor provecho deberían sacarle a la cuarentena a los domicilios a que cada uno este en casa mal de verdad que prefiere ir uno mismo pero comprar lo que uno realmente quiere pedir y no lo que le traen. Posdata soy cliente frecuente con tarjeta plata con ir al CC plaza de las Américas solo por ustedes. Q decepción	Olimpica	19/03/2020
160	La app Solo me da la opción de comprar electrodomésticos y cosas de hogar... no me da la opción de mercado...	Olimpica	19/03/2020
160	Para que ofrecen un servicio para el cual no tienen la capacidad en este momento. Juegan con el tiempo y la confianza de los clientes	Olimpica	19/03/2020
160	Soy una mujer embarazada que en este momento no debo salir a hacer Mercado por lo que recurrí a su App ahora si cancelo el pedido quedó como al principio. Pésimo servicio	Olimpica	19/03/2020
160	No es momento para jugar y experimentar con un servicio para el que no tienen la capacidad suficiente para prestarlo de manera eficaz saben que desde mañana la salidas de nuestras casas se restringen. Que falta de respeto y de cooperación con la situación actual	Olimpica	19/03/2020
160	Respondan que no pueden cumplir de manera oportuna para que el cliente pueda actuar a tiempo y abastecerse de otra manera	Olimpica	19/03/2020
160	Yo hice un pedido desde ayer y me sale recibido y no me ha llegado nada aún supongo q ya no llega	Olimpica	19/03/2020
160	Sino tienen capacidad para prestar el servicio no deberían ofrecerlo estoy en valledupar ayer hice el pedido q supuestamente me lo traían hoy y aún lo estoy esperando	Olimpica	19/03/2020
160	El servicio por la app no están llegando.. información si se va a prestar el servicio en valledupar	Olimpica	19/03/2020
160	Ingrese un pedido desde ayer para que lo entregaran hoy en la mañana y a la fecha no dan ni respuesta supertiendasolimpica_oficial	Olimpica	19/03/2020
160	supertiendasolimpica_oficial me canse de llamar a Olímpica Versalles y fue imposible la comunicación para preguntar por mi pedido	Olimpica	19/03/2020
160	Que app tan mala en cartagena nada es electrodomésticos	Olimpica	19/03/2020
160	No funciona la app?	Olimpica	19/03/2020
160	mi pedido debió llegar hoy nunca apareció y el teléfono que tiene para atención al público por el pedido ni lo contestan que pésimo servicio digan si van a traer los producto si no uno va a comprar	Olimpica	19/03/2020
160	Pésimo servicio una proqueria total la respuesta q da el domiciliario es q no puedes devolvér los productos y lo peor q llegan hasta en mal estado.. No más olímpica	Olimpica	19/03/2020
160	Cobertura a todos los barrios? supertiendasolimpica_oficial	Olimpica	19/03/2020
160	QUE SERVICIO TAN MALO. SOLICITE LA COMPRA EL MIÉRCOLES Y SOLO HABÍA ENVÍO HASTA EL DOMINGO... EL DÍA DOMINGO APARECIÓ COMO ENTREGADO Y LA COMPRA NUNCA LLEGO	Olimpica	19/03/2020
160	No sale en la app los alimentos solamente sale electrodomesticos	Olimpica	19/03/2020
160	Buenas noches la en App no me aparece la opción de mercado esta con inconvenientes	Olimpica	19/03/2020
160	los domicilios en palmira valle no están habilitados?	Olimpica	19/03/2020
160	Hola descargue la aplicación y no aparece la opción candelaria valle solo Cali y palmirs pero acá en candelaria si hay olímpica	Olimpica	19/03/2020
160	Hice una compra por la app aún no llega y soy consciente que puede demorar pero el día de hoy me sale un mensaje que en el caso que algún producto esté agotado no lo enviaran. Mi pregunta es ¿lo enviaran después? No es contraentrega.	Olimpica	19/03/2020
160	Servicio malo!!!	Olimpica	19/03/2020
160	Hola necesito un medicamento que debo hacer?	Olimpica	19/03/2020
160	Engaño total con el tiempo de entrega la app dice en 6 horas y ya han pasado mas de 24 horas y el pedido no llega !! Olimpica publicidad engañosa para compras en la app!! 	Olimpica	19/03/2020
160	La app solo me da la opción de electrodomésticos y hogar. Como hago para que me habilité comida?? supertiendasolimpica_oficial	Olimpica	19/03/2020
160	Hola estoy intentando ingresar a la aplicación y me dice que no está disponible que intente más tarde sucede algo?	Olimpica	19/03/2020
160	Lo peor que he podido hacer es comprar en esa app. 3 días esperando mi Mercado y nadie me da respuesta	Olimpica	19/03/2020
160	Donde puedo poner una queja acerca de un pedido que realice por la app ya que no me hicieron el descuento que decían?	Olimpica	19/03/2020
160	Muy mal servicio. Esperan a que uno llame para decir si hubo un problema. Dos días esperando para salir con nada	Olimpica	19/03/2020
160	Estoy en la ciudad de Cartagena yhace unos meses atrás hize un mercado Sin inconvenientes y ahora fui a la aplicación y a no deja hacer mercados deberían habilitarlo en Cartagena y más en estos momentos ... Que debemos quedarnos en casa...	Olimpica	19/03/2020
160	Hola hice un pedido programado desde el día de ayer para hoy entre 6 y 7pm y no tengo respuesta! Quiero saber si va a llegar o no! Por que necesito lo que encargue para acercarme a otro almacén! Gracias.	Olimpica	19/03/2020
160	Olimpica de la calle murillo con la kra 4 en barranquilla tiene servicio a domicilio ?	Olimpica	19/03/2020
160	vivo a menos de 1 km del Olímpica más antiguo de Buenaventura y no tienen cobertura para mercado????	Olimpica	19/03/2020
160	Hola iba a realizar nuevamentenpedido y la app se cae a cada nada y el pedido anterior no llega 	Olimpica	19/03/2020
160	No atienden el telefono para domicilios. Tengo 2 dias intentando. Palmira Valle	Olimpica	19/03/2020
160	Buenas hice un pedido pero la App estaba demaciado lenta y no se conectaba bien de tanto yo insistir para poder enviar mi pedido creo que lo duplique y ahora me llegaron 5 mensajes confirmando mi orden de compra. Y no son 5 ordenes de compras es UNA sola orden de compra. A DÓNDE puedo llamar para verificar?????	Olimpica	19/03/2020
160	Cómo es el medio de pago por el app? Se puede efectivo contra entrega	Olimpica	19/03/2020
160	la app no funciona he tratado de hacer un pedido para mis papás que son de la tercera edad y no he podido	Olimpica	19/03/2020
160	Excelente servicio así no tenemos que salir de casa pero en caso tal que deban hacerlo he visto que en todas las olimpicas se están cumpliendo las medidas de prevención. Muy bueno 	Olimpica	19/03/2020
160	Hola por favor los telefonos para hacer pedidos de mercado. Gracias	Olimpica	19/03/2020
160	En ciénaga magdalena la app solo me deja ver muebles y electrodomésticos	Olimpica	19/03/2020
160	Yo acabo de realizar un pedido y lo hice sin problemas 	Olimpica	19/03/2020
160	Se han vuelto pura publicidad... Llevo 2 días esperando un domicilio la entrega estaba pactada para ayer a las 7pm y no tuvieron la decencia de llamarme me entero que no me despacharan porque yo llamé... Me aseguraron que vendrían hoy y nada que llega... no estás preparada.	Olimpica	19/03/2020
160	Yo hice tres pedidos y no tuve ningún problema	Olimpica	19/03/2020
160	No permite cimprar otra cosa qué electrodomesticos y hogar	Olimpica	19/03/2020
160	Porfa si le van a sugerir a la gente que no vaya a los supermercados y que usemos el domicilio deben estar seguros que van a tener la capacidad de atender en los horarios que se programan o por lo menos no poner a esperar la gente dos días por el mercado y tienen una línea de servicio al cliente que no atiende nadie una hora escuchando una grabación y nadie atendió! Se entiende que hay muchos pedidos pero incentivan algo para lo que no están preparados.	Olimpica	19/03/2020
160	Buenas noches. Les escribí por DM. No he obtenido solución por todos los medios que me comunicado agradezco me responda. 	Olimpica	19/03/2020
160	Buena noche los olimpica de la ciudad de Cali los abriran este fin de semana?	Olimpica	19/03/2020
160	Solo aparece electrodomésticos y hogar a pesar de que la dirección es bastante cerca.	Olimpica	19/03/2020
160	No me sale para hacer mercado solo eletrodomesticos	Olimpica	19/03/2020
160	Hace 2 dias realice mi pedido y aun no se despacha. Es importante que notifiquen a sus clientes el dia exacto de despacho antes de realizar la compra. Aun a la espera!	Olimpica	19/03/2020
160	Buenos días ya he recibido 2 pedidos y lo que me preocupa es que el personal que entrega no viene con los elementos de protección como mascarillas guantes y que antes de montar el pedido y antes de entregarlo a uno se limpie las manos ya sea con antibacterial o con alcohol. Sé que están tomando las medidas en el almacén pero al parecer nadie le hace control a los que entregan. Del resto llevo más de un año comprando por la app y es muy bueno.	Olimpica	19/03/2020
160	Eso no aplica para Palmira? Porque no sale para marcar por esta zona	Olimpica	19/03/2020
160	Llevo desde diciembre intentando hacer un pedido no me permite únicamente me deja ver electrodomésticos y muebles 	Olimpica	19/03/2020
160	Exacto a mi me pasa igual solo electrodoméstico y muebles	Olimpica	19/03/2020
161	Barranquilla aplica?	Olimpica	24/03/2020
161	supertiendasolimpica_oficial buenas para Barranquilla cuál es pico y placa	Olimpica	24/03/2020
161	Me puede confirmar si en Barranquilla hay pico y cédula??	Olimpica	24/03/2020
161	Buenas noches por favor me pueden informar el pico cedula de Tulua valle gracias	Olimpica	24/03/2020
161	Buen día cual es el horario para adultos mayores y embarazadas?? En el link dicen que olimpica de Monteverde en monteria abre a las 8 am pero en la publicación dicen que el horario para adulto mayor es de 7 a 8 am. Por favor aclarar mil gracias	Olimpica	24/03/2020
161	Hola en Barranquilla aplica poco y placa supertiendasolimpica_oficial	Olimpica	24/03/2020
161	QUE SERVICIO TAN MALO EL DE LOS DOMICILIOS. SOLICITE LA COMPRA EL MIÉRCOLES Y SOLO HABÍA ENVÍO HASTA EL DOMINGO... EL DÍA DOMINGO APARECIÓ COMO ENTREGADO Y LA COMPRA NUNCA LLEGO	Olimpica	24/03/2020
161	Buenas noches hasta que hora	Olimpica	24/03/2020
161	Pero eso es en los municipios 	Olimpica	24/03/2020
161	Para Bogotá aplica ?	Olimpica	24/03/2020
161	Cual es él horario para Olímpica del portal del prado	Olimpica	24/03/2020
161	Hola buen día cancelaré una factura en Olímpica de la ciudad de Barranquilla?? Para Barranquilla hay pico y placa????	Olimpica	24/03/2020
161	Deberían entrenar bien al personal encargado de las entradas a la tienda... Ya que no es posible que para poder ingresar al local se entregue la cédula de extranjería (por tener vida de residente) y te pidan otro documento adicional... Es ilógico que lo hagan porq en Colombia uno se debe identificar con el documento emitido en el país... A demás los demás documentos (del otro país) no coinciden en terminación numérica.	Olimpica	24/03/2020
161	Me confirmas los horarios en Barranquilla por favor. Gracias	Olimpica	24/03/2020
161	En Ningún canal de atención puedo recibir atención está pésimo el servicio nunca contestan	Olimpica	24/03/2020
161	Y a ustedes quien les dijo que el uso del tapabocas es obligatorio para entrar a sus tiendas el decreto habla solamente de salir a comprar por el último dígito de la cédula	Olimpica	24/03/2020
161	Por favor actualizar la información para Arjona Bolívar no contestan las líneas y en la página web la info está desactualizada que pérdida de tiempo	Olimpica	24/03/2020
161	Desde que hora es el servicio en centro suba gracias	Olimpica	24/03/2020
161	Hola hice un pedidos domicilio el lunes con entrega programada para ayer a la 1:30 y ya hoy es miércoles y no ha llegado necesito que me respondan con urgencia porque estoy necesitando el Mercado	Olimpica	24/03/2020
161	Hola en barranquilla aplica el pico y cedula?? O se puede entrar normal.. cuantas personas por familia? Q horarios hay porfa	Olimpica	24/03/2020
161	Hice el pedido y me decían que me llegaba hoy a las 11 y nada que llega entiendo que pueden haber muchos atrasos pero deberían informar	Olimpica	24/03/2020
161	Hasta q horas se atiende al público con la medida de cuarentena	Olimpica	24/03/2020
161	Señores si no tienen disponible servicio a domicilio no se comprometan estamos en una situación muy crítica para jugar con la información que suministran. Si no pueden díganlo y uno resuelve; estamos hablando de comida y artículos de primera necesidad pagados en su tienda virtual. Urgente respuesta.	Olimpica	24/03/2020
161	En Bogotá. Los pico y placas como riguen	Olimpica	24/03/2020
161	Para villavicencio hay restricciones para hacer mercado?	Olimpica	24/03/2020
161	Pesimo el servicio a domicilio hace una semana lo estoy esperando y llamo y siempre me dicen lo mismo y que ya en el transcurso del dia llega. Sean mas serios y si no estan cumpliendo con el servicio no lo ofrezcan.	Olimpica	24/03/2020
161	En la página no reporta para Barranquilla aquí no aplica esto del pico y placa?	Olimpica	24/03/2020
161	Buenos días cuales son los pico y placa para soledad por favor enviar ya que no aparece gracias	Olimpica	24/03/2020
161	Buenas cual es el horario de atención?	Olimpica	24/03/2020
161	Hice un pedido por la aplicacion el lunes y la hora de entrega era el lunes de 7pm a 8pm y no llegue luegi me enviaron un mensaje de texto diciendo que ayer 25 y no llegó llamo al nunero que disponen en Cúcuta pero no responden. Es como si lo tuvieran descolgado. Me oarece falta de seriedad yo ouedo entender que todo esta dificil pero no digan una fecha para quedar mal y no dar respuesta de nada. Menos mal el pago es contra entrega.	Olimpica	24/03/2020
161	Gracias por responder. Aprecio la respuesta pues nos da tranquilidad a TODOS. Y que Dios nos bendiga y mantenga Unidos. De esta salimos!!!	Olimpica	24/03/2020
161	En La app ya no están haciendo los descuentos de los miércoles ? Solo es en los puntos de venta ?	Olimpica	24/03/2020
161	Para Barranquilla	Olimpica	24/03/2020
161	Para comprar por la App no esta funcionando	Olimpica	24/03/2020
161	Buenos días hace dos días realicé un pedido de mercado por la app y no me ha llegado. Con el fin de no salir de casa y evitar multitudes. Veo que la aplicación no está cumpliendo.	Olimpica	24/03/2020
161	mariamiladymendez	Olimpica	24/03/2020
161	Qué horario tienen	Olimpica	24/03/2020
161	La olímpica del corredor universitario tiene alguna restricción?	Olimpica	24/03/2020
161	Hola buenas tardes para los miércoles de plaza tienen en cuenta el pico y placa de las cédulas. Yo se que uno debe ir protegida con tapaboca y guantes pero para entrar como va hacer?	Olimpica	24/03/2020
161	Los miércoles de plaza son los miércoles y no hay domicilios de esos productos ademas el pico y cédula no deja entrar a ningún miembro de la flia en esos casos que ?	Olimpica	24/03/2020
161	Hola yo hice un mercado a mi papá que está pasando por una situación difícil y nada que le llega :( y no hay con quien comunicarse a ver cómo va e pedido porque esa App ninguno de los teléfonos que aparece allí me funciona.	Olimpica	24/03/2020
161	Una pregunta señores de las super tiendas olímpicas ese pico y placa también rigue para Soledad??	Olimpica	24/03/2020
161	Una pregunta el servicio de domicilio si seguirá en funcionamiento???	Olimpica	24/03/2020
161	No estoy de acuerdo con esto	Olimpica	24/03/2020
161	Buenas noches Dios les bendiga por él compromiso con la comunidad tengo una yo vivo en manizale yo puede comprar aca y que lo reclamen en montería gracias	Olimpica	24/03/2020
161	Acá en Bogota no hay	Olimpica	24/03/2020
161	Hola en palmira como es	Olimpica	24/03/2020
161	No esta pereira?	Olimpica	24/03/2020
161	En Lorica-Cordoba también?	Olimpica	24/03/2020
161	Para barranquilla aplica el pico y cedula???	Olimpica	24/03/2020
161	Buenas! Son el único supermercado grande que mantiene sus horarios hasta las 11pm en cuarentena la semana pasada sus empleados no tenían elementos de protección no tienen marcado en caja los espacios para mantener por lo menos el metro de distancia la supertienda de la esquina de mi casa no respeta los horarios especiales de 7 a 8:30am. Por favor esperamos pronto su colaboración. Soliciten a alcaldiabarranquilla el pico y placa. Gracias!.	Olimpica	24/03/2020
161	Buenos días municipio de Itagui en Antioquia está placando esta medida??	Olimpica	24/03/2020
161	Y el de Barranquilla?	Olimpica	24/03/2020
161	El servicio a domicilio para mercar está funcionando???	Olimpica	24/03/2020
161	Por favor en Bogotá coloquen esto también...	Olimpica	24/03/2020
161	Ustedes son unos desgraciados hice un pedido y llega tres días después un pedido completamente diferente con pura comida basura que tenían guardada quien sabe desde hace cuantos años era un mercado para unas personas mayores que no pueden salir a comprar lo que comen y ustedes se aprovechan de l situación para sacar mercancía que tenían guardada y cambian el pedido a su antojo les quedo grande atender una contingencia  infelices	Olimpica	24/03/2020
161	Ojo q pongan policias y ejercito xq estan saqueando	Olimpica	24/03/2020
161	En puerto Tejada Cauca eso no está aplicando 	Olimpica	24/03/2020
161	En Barranquilla no están aplicando las filas son de 300 o más personas.	Olimpica	24/03/2020
161	Y en soledad??? También aplica el.pico y cédula???	Olimpica	24/03/2020
161	BOGOTAAAAAAAAAAAAAA	Olimpica	24/03/2020
161	Quiero que me digan que si para barranquilla aplica el pico y placa xq está circulando una imagen que supuestamente olímpica público y están en redes sociales se lo agradezco	Olimpica	24/03/2020
161	Y pereira?	Olimpica	24/03/2020
161	En Bucaramanga no hay pico y cédula! !!	Olimpica	24/03/2020
161	Tienen domiciliopara pedir el mercadoo las cosas que se necesiten	Olimpica	24/03/2020
161	En Soledad si se está cumpliendo satisfactoriamente 	Olimpica	24/03/2020
161	Para lo que preguntan por Barranquilla aca encontramos bastantes olímpicas Sao ara justo y bueno D1 carulla jumbo éxitos megatiendas surtimax. Graneros y tiendas Gracias a Dios.	Olimpica	24/03/2020
161	Pueden pro favor aclarar en soledad si se rige con los mismos días del alcalde o si los de ustedes son diferentes gracias	Olimpica	24/03/2020
161	Tienen servicio domicilio en todas las ciudades?	Olimpica	24/03/2020
161	En que horario estarán trabajando las olímpicas?	Olimpica	24/03/2020
161	Buenas tardes como hacemos los venesolanos que no tenemos cedula colombiana que tenemos pep para poder comprar con este pico y cedula?	Olimpica	24/03/2020
161	Hola y para la Sto de Bello aplica?	Olimpica	24/03/2020
161	Hasta que horas abren en cgena?	Olimpica	24/03/2020
161	No me parece que tengan pico y cédula para comprar y si no hay plata el día que uno puede ir	Olimpica	24/03/2020
161	Ciénaga Magdalena ?	Olimpica	24/03/2020
161	Monteria?	Olimpica	24/03/2020
161	Cartagena?	Olimpica	24/03/2020
161	En MANUELA se BELTRÁN está haciendo por Horario y no por Pico y cédula son ambas condiciones o una??????	Olimpica	24/03/2020
161	Y los municipios que no hayan fijado pico y cédula???	Olimpica	24/03/2020
161	Implementen ese pico y placa en Cartagena por favor	Olimpica	24/03/2020
